Order_ID,Product_ID,Product_Category,Quantity,Unit_Price,Total_Price,Discount,Order_Date,Customer_ID,Payment_Type,Order_Status,Marketing_Campaign_Status,Clicks,Add_to_Cart,Seasonality
c30e275e-9b12-48fa-b6c8-6d4db6135ba9,fa3e37a5-c824-4cbd-800b-41a544bd50c1,Beauty & Health,1,143.5,143.5,40.14,12/05/2024,c23344ab-c5c0-4980-907b-555ea6068122,PayPal,Completed,None,81,67,None
c30e275e-9b12-48fa-b6c8-6d4db6135ba9,8cfdbd0b-0dc6-4644-acd7-e96f134ebee3,Sports & Outdoors,3,192.95,578.85,75.43,12/05/2024,6184af9f-444a-4216-91e5-5e9f7ac94270,Debit Card,Completed,Social Media,46,28,None
c30e275e-9b12-48fa-b6c8-6d4db6135ba9,6c062886-d39d-497f-b44e-05126cd5c930,Books,2,362.57,725.14,159.88,12/05/2024,31ba301f-d65d-4cf1-b39d-94e34cf88858,Debit Card,Completed,Flash Sale,41,1,None
6ea98e08-13b3-411d-bb93-52628023ea75,9b981ae0-a128-4518-ba20-21025291cfbf,Home & Kitchen,5,363.47,1817.35,894.19,12/05/2024,c9bebf5b-9a27-41e1-be46-bcce10c85356,Credit Card,Completed,Flash Sale,75,40,None
6ea98e08-13b3-411d-bb93-52628023ea75,e8ee68eb-feaa-4094-a0fe-83278bcf0b31,Electronics,5,456.19,2280.95,629.63,12/05/2024,ffcdfda3-68f0-4ab6-86d4-949bd42e3c1e,Credit Card,Completed,Social Media,23,16,None
6ea98e08-13b3-411d-bb93-52628023ea75,637a54be-a2be-4429-bb1c-f8d21d9f99db,Sports & Outdoors,2,124.51,249.02,36.4,12/05/2024,33e77898-4042-4a0c-b83a-946d271923b0,PayPal,Pending,Influencer Promo,65,29,None
a87bdb7b-0bf6-4c40-a71c-8e0458dfbb39,8b8cb5d2-bfc1-4d9f-ab56-eddf2755b621,Sports & Outdoors,4,959.76,3839.04,752.5,12/05/2024,7870a6ad-b963-4612-915e-1fdc8aabc3ed,Cash on Delivery,Pending,Social Media,62,55,None
776b8a7f-c84d-4397-b37c-ea04b4986a84,759e586e-19f0-446e-9363-351ea5ae89f0,Home & Kitchen,2,518.81,1037.62,460.09,13/05/2024,dde1548e-49dd-429e-8df3-cbdc548e9f43,Credit Card,Cancelled,Email Campaign,82,58,None
aadb37aa-5a1d-416d-b4cd-2e3a994dde20,a73e0bad-086c-42aa-8395-b23a83aee20f,Clothing,5,638.54,3192.7,686.07,13/05/2024,a7320da7-5265-4df7-a9b7-476414136371,Credit Card,Completed,Email Campaign,59,58,None
5758179b-225c-4e6b-a1d9-a46d8d4cfcfa,937ff878-1d6e-4584-848c-13d1609ffd5d,Electronics,1,998.79,998.79,471.66,13/05/2024,3363f01e-e54a-45a4-97ba-b20cd7628223,Debit Card,Cancelled,None,35,11,None
dfdbfa21-9aa9-470b-a2db-b5559ba941a9,8fad36fd-d479-448d-ab91-38304efdd776,Books,3,418.24,1254.72,39.93,13/05/2024,fd5a8ad6-6ed2-46c3-bc1c-75d0e963a309,PayPal,Completed,Social Media,60,50,None
dfdbfa21-9aa9-470b-a2db-b5559ba941a9,bba391f1-d7c8-49eb-a0c6-3692c6f334de,Clothing,5,102.4,512,203.62,13/05/2024,0d56f2c0-34ef-4291-be9f-df16f8b961f8,Credit Card,Completed,None,44,13,None
0c47b4c2-ee8d-40fa-8463-82664c013d2e,653078fd-ecde-4957-ab81-0bf5b39abd3e,Sports & Outdoors,4,731.86,2927.44,606.02,13/05/2024,d08aac83-8a2b-4c45-a589-ea9f9ba52e92,PayPal,Completed,None,38,27,None
951035dc-a4cf-42b4-9100-4f5e0153f9f7,82e34f13-e52d-439c-a8fc-4b04a4f37c01,Electronics,1,756.48,756.48,211.11,13/05/2024,54dc63a9-4695-4503-8b1d-5f25e9d28e89,Cash on Delivery,Completed,Social Media,69,35,None
5758179b-225c-4e6b-a1d9-a46d8d4cfcfa,8524cfa3-9955-4af1-858f-0ce55cbf7b4c,Electronics,1,187.33,187.33,55.73,13/05/2024,7b9fcc21-2142-41c3-aeaa-9840076c9509,PayPal,Completed,Social Media,19,12,None
951035dc-a4cf-42b4-9100-4f5e0153f9f7,c7078a97-7cbb-4890-8f0a-54d0db75b8e1,Books,4,996.9,3987.6,1884.87,13/05/2024,95777e94-51c5-4b23-a1b2-1438f66cfe89,PayPal,Cancelled,None,70,26,None
951035dc-a4cf-42b4-9100-4f5e0153f9f7,537ed0e8-d762-4425-b54b-800117015b82,Home & Kitchen,2,419.23,838.46,384.95,13/05/2024,ce19e185-7071-4b9e-8498-8441c82e5e18,Credit Card,Completed,None,57,27,None
776b8a7f-c84d-4397-b37c-ea04b4986a84,5a200d56-1fd9-4ef6-9c3f-3db937208c0a,Beauty & Health,5,244.98,1224.9,63.49,13/05/2024,dc2361dc-f6db-43d3-bb7f-d4d2b361cc5a,Credit Card,Pending,None,32,20,None
5758179b-225c-4e6b-a1d9-a46d8d4cfcfa,211192fd-51c8-41cb-8735-9e5f43e1af63,Electronics,3,647.11,1941.33,552.11,13/05/2024,d7cd39db-843c-4fb2-ba14-1e6f7a168704,Debit Card,Completed,Email Campaign,32,25,None
35e54575-c159-42f1-b890-288cd471c911,1cc99d90-4442-4931-b581-fb03544886a7,Home & Kitchen,1,102.46,102.46,16.09,13/05/2024,19843230-1a6a-4874-a9bc-2cfc373282ba,Cash on Delivery,Completed,Email Campaign,73,55,None
35e54575-c159-42f1-b890-288cd471c911,9151a100-9792-4bb7-a7bf-d0a85a11c9b0,Books,4,232.67,930.68,102.37,13/05/2024,32d24cc5-8c21-4db4-9f99-d9b6fc0df539,PayPal,Completed,Social Media,52,14,None
35e54575-c159-42f1-b890-288cd471c911,902ec733-e0e6-43d0-9e53-deaed135564e,Books,4,110.12,440.48,50.04,13/05/2024,bee2e37a-6372-41f3-acc2-2403f9017156,Cash on Delivery,Refunded,Email Campaign,84,23,None
35e54575-c159-42f1-b890-288cd471c911,504d3116-6af8-4f52-ac52-471098987810,Books,3,399.44,1198.32,18.91,13/05/2024,3e1a36f8-f0b7-487d-8bb1-fa8cf58256d9,Credit Card,Completed,Influencer Promo,35,29,None
0da8cdf0-8b24-4542-af47-957ab9510b13,3970f14a-944a-4ee1-9abb-3a545fecef71,Home & Kitchen,3,736.34,2209.02,462.65,13/05/2024,dfd3912a-bf08-4e90-b825-006fa926e28b,PayPal,Cancelled,Social Media,51,30,None
73549d2d-89d1-404e-9325-22fe0f0e83b7,b248eefe-b6e8-42e9-8abe-f579defb2969,Books,2,702.28,1404.56,85.41,13/05/2024,5b33e8a2-a379-402a-95be-507d82a2aba9,Cash on Delivery,Cancelled,None,89,65,None
73549d2d-89d1-404e-9325-22fe0f0e83b7,f3663b11-e896-442f-820f-01dd55af1808,Clothing,1,339.13,339.13,141.76,13/05/2024,34839caf-3861-4f2c-aec2-f4284df146fa,PayPal,Cancelled,Social Media,28,26,None
637ec89d-7f0b-4785-b6c7-5e5241c49c76,329a72ef-5dee-4b40-8320-2d9d8e544ed4,Beauty & Health,1,913.37,913.37,246.16,13/05/2024,ffa644dd-2c8b-440e-8f3d-615d8d877ee4,Debit Card,Completed,Social Media,12,10,None
cf7c2c2b-fcb7-47a2-ab2d-ea41aaeeec5e,c8cbba0b-c95d-4aea-9b00-2c94bf58f719,Beauty & Health,3,366.38,1099.14,176.82,13/05/2024,118e5136-1ff5-4f54-9727-2e231e8bc156,Credit Card,Completed,Influencer Promo,21,16,None
cf7c2c2b-fcb7-47a2-ab2d-ea41aaeeec5e,c2f418a5-03e8-48eb-a3b1-e70d9805e272,Clothing,5,570.92,2854.6,943.56,13/05/2024,db004b7e-0f64-471e-9084-555c6f18551d,PayPal,Pending,Email Campaign,67,57,None
637ec89d-7f0b-4785-b6c7-5e5241c49c76,e5946c35-6ed7-473d-aae3-f26be5b42b07,Clothing,4,128.47,513.88,238.18,13/05/2024,a1e98fd3-4c50-49d7-b4e2-44e3d2e2dbe7,Credit Card,Completed,Social Media,91,62,None
11ecf598-b509-444d-8dab-ea681aef2ba4,060c69c1-c37b-468a-b5b7-0e0211b78512,Electronics,5,389.59,1947.95,300.36,13/05/2024,cff4e29e-cff4-4d4b-a032-2c95bd594ebe,Debit Card,Completed,Social Media,64,46,None
11ecf598-b509-444d-8dab-ea681aef2ba4,c30717e0-5c7a-4e86-b067-9e26505ca340,Beauty & Health,3,426.46,1279.38,639.47,13/05/2024,426c9f87-9a18-4808-8c51-5f8d9b193411,Cash on Delivery,Cancelled,Social Media,31,8,None
0da8cdf0-8b24-4542-af47-957ab9510b13,166b52eb-b8f0-4eb5-b40c-bfd6285de3f9,Books,2,631.62,1263.24,340.44,13/05/2024,34d348cf-b292-42f9-9e7d-31fca69e17b9,Debit Card,Completed,Influencer Promo,80,13,None
11ecf598-b509-444d-8dab-ea681aef2ba4,b662b009-e2e8-4923-9126-023db8b1833e,Beauty & Health,3,774.15,2322.45,285.55,13/05/2024,6733f13e-cecd-4e6e-b7e9-1274dd7beb73,Cash on Delivery,Completed,Email Campaign,64,7,None
69a27c58-e1b7-421a-9bcb-b6a2b2e22e04,b52ed755-8517-4f6d-94c8-c09409ff0f03,Sports & Outdoors,1,563.07,563.07,31.57,14/05/2024,523210da-e57f-467d-ac31-d4451c0cdbcd,Cash on Delivery,Completed,None,50,28,None
4119b25c-4a34-49e2-a89f-d96a2e7c692c,e511e66f-2005-411d-8ce8-e1b116e25471,Home & Kitchen,4,956.39,3825.56,113.12,14/05/2024,51c95505-c846-4508-a01d-fdeefd8621a8,Credit Card,Completed,Email Campaign,67,55,None
4119b25c-4a34-49e2-a89f-d96a2e7c692c,f587a50f-0daa-49dd-baed-c3dc0021c00f,Home & Kitchen,1,876.77,876.77,79.13,14/05/2024,29d6350f-a699-4368-a2f3-a8caf5b8d38c,Debit Card,Completed,Email Campaign,36,2,None
6056c1b4-c823-4b47-8cbb-6e9aece3a93b,0ab36075-f546-4f65-8e9e-269e849bac5e,Sports & Outdoors,2,689.29,1378.58,482.7,14/05/2024,e7e87edc-7af9-415a-b027-9a49cceb022a,Debit Card,Completed,None,27,22,None
6056c1b4-c823-4b47-8cbb-6e9aece3a93b,96b31e87-7afc-4360-bcd6-ee3009005c47,Sports & Outdoors,3,230.96,692.88,151.17,14/05/2024,49e4425e-8c5f-4003-af01-0a625432534b,Debit Card,Completed,Flash Sale,82,22,None
6056c1b4-c823-4b47-8cbb-6e9aece3a93b,52d9088e-fdcf-4938-a563-dc06d1df8280,Home & Kitchen,5,930.23,4651.15,1458.78,14/05/2024,9859c817-f210-4bd2-8fca-f783fadb5ea5,PayPal,Completed,Email Campaign,50,23,None
69a27c58-e1b7-421a-9bcb-b6a2b2e22e04,d1a45436-9d2f-40b5-817d-c3777e8d0957,Clothing,3,225.45,676.35,245.02,14/05/2024,95195d9a-8ca0-451e-857c-f08e0c61fb14,Credit Card,Cancelled,Influencer Promo,91,8,None
b27654b3-f017-4a22-8365-2f78994cfbe9,56913e15-c34b-45ee-95c9-36f481024917,Sports & Outdoors,5,579.18,2895.9,821.77,14/05/2024,750f82ef-6b6b-465d-9463-6963b59e8f3b,Cash on Delivery,Refunded,Influencer Promo,6,1,None
7587c322-0c5d-4b44-b2ec-d02c867435af,7668ae2a-3456-4c47-a81b-15cc3a03a955,Clothing,5,713.91,3569.55,1410.63,14/05/2024,45d86f30-eb7e-408a-a301-56497db220e3,Cash on Delivery,Cancelled,Social Media,12,3,None
8a4c3dbe-bb75-4428-be49-a13acf8739a7,813e8685-2767-4ebb-a23e-06539d211544,Home & Kitchen,3,521.78,1565.34,63.75,14/05/2024,f6880e95-5593-4a59-938c-d7d9573f9915,Cash on Delivery,Cancelled,None,7,5,None
8a4c3dbe-bb75-4428-be49-a13acf8739a7,1252709d-3dfa-463b-a608-75ed21cb6e2b,Electronics,1,521.59,521.59,25.48,14/05/2024,6e68b7c4-a7cf-445b-8756-157dc9d0c1e2,PayPal,Cancelled,Email Campaign,18,11,None
8a4c3dbe-bb75-4428-be49-a13acf8739a7,6d708aed-ae4a-49f7-939c-3ffccbf7c4d4,Sports & Outdoors,5,637.42,3187.1,1104.54,14/05/2024,36e65d84-b4f6-4d36-84ad-07ef271e7a95,Credit Card,Completed,None,58,35,None
8a4c3dbe-bb75-4428-be49-a13acf8739a7,ec5a2c78-4f76-4655-a0fe-77bb8f8b1e63,Home & Kitchen,1,523.42,523.42,47.72,14/05/2024,f6a67403-635c-44a8-8bd0-0dc0b3acf394,Credit Card,Cancelled,Email Campaign,90,1,None
762e3f00-75fc-4088-832e-ea4e3127cbe6,51f5d41a-4fa8-45be-992c-82c98155c66a,Beauty & Health,1,558.31,558.31,32.34,14/05/2024,8a99276c-9afb-41ed-b288-9810fd773a95,Credit Card,Completed,Influencer Promo,97,64,None
762e3f00-75fc-4088-832e-ea4e3127cbe6,47805f71-ec40-4dd0-84f4-90cfce4901ac,Home & Kitchen,5,568.97,2844.85,1408.93,14/05/2024,f893780c-a289-4616-a404-5697ebc60042,Debit Card,Completed,Email Campaign,36,28,None
762e3f00-75fc-4088-832e-ea4e3127cbe6,5a781780-7c37-4769-88d2-697fb6e230a1,Beauty & Health,3,564.08,1692.24,783.91,14/05/2024,c7cccb4e-1267-4ff0-a96f-29d02711b0b8,Debit Card,Completed,None,98,55,None
762e3f00-75fc-4088-832e-ea4e3127cbe6,99519214-ccaa-4d40-99bc-44ebe02fdd39,Books,2,686.43,1372.86,418.36,14/05/2024,793436d9-7c1e-4c0d-96fe-8004478e9b1a,Credit Card,Completed,Social Media,7,1,None
b17e1d54-d3d8-4c7f-b404-e6c101bc3be0,b324f12d-6e74-444c-8bf0-fc9122dea4b4,Sports & Outdoors,5,140.48,702.4,10.25,14/05/2024,5b79d17c-0eaa-415b-b24a-09f2c112a640,Cash on Delivery,Completed,Flash Sale,6,4,None
69a27c58-e1b7-421a-9bcb-b6a2b2e22e04,7c47418e-e5c3-4be1-af26-d53160e5d7b9,Electronics,1,651.63,651.63,98.83,14/05/2024,ed753277-d722-411b-a3ce-db56fff3b568,Credit Card,Completed,Flash Sale,72,52,None
7587c322-0c5d-4b44-b2ec-d02c867435af,a589d63a-22cf-4be0-a738-74257c788475,Electronics,1,966.14,966.14,71.88,14/05/2024,1580366d-9952-495f-a11a-5467ca247ed2,PayPal,Refunded,Flash Sale,6,6,None
69a27c58-e1b7-421a-9bcb-b6a2b2e22e04,51350cbf-0a15-4d09-b931-d44c5637f68e,Clothing,1,768.28,768.28,344.22,14/05/2024,a828d7b1-d5cd-4b64-a8d6-8dbf9257fd38,Credit Card,Completed,None,35,21,None
4119b25c-4a34-49e2-a89f-d96a2e7c692c,8750b853-d05f-42e1-b2d0-987726eec3d5,Sports & Outdoors,5,985.39,4926.95,2113.09,14/05/2024,f57c85b9-17f5-43b9-adb0-f339ffd8c476,Credit Card,Cancelled,Social Media,88,34,None
577791de-b369-4c79-b86d-9328e70d4126,9403a241-950c-4888-a910-48ad1951f386,Sports & Outdoors,1,800.15,800.15,390.07,14/05/2024,d7f5e071-159c-4658-9c20-e7458c1006db,Debit Card,Completed,Social Media,8,8,None
1e1b4c1a-5d6d-4533-b192-1ee38fee8d86,27b88dbe-c2d0-4f48-95e3-9fc7c6b676d2,Books,3,723.8,2171.4,441.09,14/05/2024,abb9e0b1-19a6-47a1-a361-221edaf17c50,Credit Card,Completed,None,64,7,None
84940dda-6576-42fd-9615-34db3a6ea29d,6f8cc811-8a2e-4b48-8697-558f7f670810,Sports & Outdoors,4,450.77,1803.08,440.48,14/05/2024,a8b9c3ce-912d-42b8-b86b-12bebafc6f32,Cash on Delivery,Completed,Flash Sale,25,10,None
84940dda-6576-42fd-9615-34db3a6ea29d,3c5992de-cdef-45af-9951-f745a893f14b,Home & Kitchen,5,475.18,2375.9,984.01,14/05/2024,babf20c6-3157-487e-a792-c012ff02468f,Credit Card,Completed,Flash Sale,47,16,None
a4b19643-11ff-42a7-b6b4-72dda33f3baa,a472dd9a-e9c1-4738-a7b3-43d0af08b4b4,Clothing,3,518.5,1555.5,229.91,14/05/2024,d7198cfb-6893-4a9f-87b0-484c7bbed0c5,PayPal,Completed,Social Media,22,9,None
a4b19643-11ff-42a7-b6b4-72dda33f3baa,80d726db-d1a7-4947-a3d8-06b9a3e17ac2,Clothing,4,797.37,3189.48,1362.58,14/05/2024,cbf5af4f-822c-4d1c-a7b2-980a7f3ef9bf,PayPal,Pending,Influencer Promo,85,71,None
a4b19643-11ff-42a7-b6b4-72dda33f3baa,0184f3ae-0b4c-47e8-814c-8737f5e7eb86,Books,5,478.39,2391.95,798.68,14/05/2024,66a31aa4-94dd-436b-b751-fa1e903f5c00,Debit Card,Completed,None,41,34,None
b17e1d54-d3d8-4c7f-b404-e6c101bc3be0,fcf59422-b7ba-4fae-88e3-87586074970f,Beauty & Health,2,152.92,305.84,80.97,14/05/2024,b4558f66-899f-436f-ba6c-995a984da24b,Debit Card,Refunded,Influencer Promo,28,12,None
79d81c3a-95ae-4d99-8fb7-1d847be4f876,89669662-c111-4083-9ed1-2a57c899dfc8,Books,4,191.59,766.36,33.47,15/05/2024,b0ffac1f-9b80-4905-8750-5ed3cb554e38,PayPal,Completed,Email Campaign,42,41,None
bd2137e0-d373-4edc-94ca-4a47bcaab076,3f9c5789-ecd7-454f-bc29-24882fc3c927,Books,1,144,144,65,15/05/2024,60cbdf11-f279-4ba2-82cb-b2f1a752bd4d,Debit Card,Cancelled,None,33,11,None
4c212bf9-20fb-42bb-8d60-216fe0f605ee,5f6da993-ffc4-45e2-aa49-e360748274e0,Sports & Outdoors,4,627.65,2510.6,318.27,15/05/2024,e87cc202-1bcf-4435-ae01-efc48e50d09b,PayPal,Refunded,Flash Sale,92,58,None
4c212bf9-20fb-42bb-8d60-216fe0f605ee,d16b3705-c3f3-49a6-bfd0-8faf5997cc2e,Home & Kitchen,3,408.21,1224.63,487.81,15/05/2024,acfd624f-dad8-4d71-9a80-a4b885f12610,Credit Card,Cancelled,None,55,16,None
4c212bf9-20fb-42bb-8d60-216fe0f605ee,b7e60a96-b5d0-4090-8a13-456efc790ebf,Sports & Outdoors,3,387.87,1163.61,141.48,15/05/2024,18ba9aaa-8cff-4581-ab4a-7dd50532427e,Credit Card,Completed,Flash Sale,12,4,None
cc985731-77c8-4703-a340-2bbf2ae26cb2,23d29cf0-80b9-49f4-bbe0-2e22496213c3,Home & Kitchen,2,725.96,1451.92,473.96,15/05/2024,75519dd6-73df-4a08-8aa5-d42c43e4bfc0,Cash on Delivery,Cancelled,Email Campaign,55,14,None
d151fe3e-7893-4c5e-ab9b-9e3d47964e7b,075c1944-9e81-42e0-b474-29824d42bdf1,Beauty & Health,3,534.79,1604.37,225.38,15/05/2024,934fe5bd-6b41-40ef-b067-9413dc9704c7,PayPal,Completed,Email Campaign,18,7,None
d151fe3e-7893-4c5e-ab9b-9e3d47964e7b,8a1855e1-7adf-4e96-9b38-75abf8d996ef,Beauty & Health,3,744.75,2234.25,989.66,15/05/2024,739f0d12-e843-4873-8b2e-41380914b8d9,Debit Card,Completed,None,36,15,None
a484a05c-2bd0-4b65-b101-bf180fc12dee,82b053b0-2676-406a-aced-ab5358ccc743,Electronics,5,235.88,1179.4,475.51,15/05/2024,60ba65a8-3335-415b-a886-42aeb2716b52,Cash on Delivery,Completed,None,5,2,None
05ab80ad-15f3-487c-92ea-62e9c077c57f,7ee9e281-4164-474a-bf64-c2577d30dbfe,Home & Kitchen,5,775.03,3875.15,856.34,15/05/2024,dcd3f184-9209-4418-8dc3-05dba78dfda3,Cash on Delivery,Completed,Email Campaign,82,39,None
cc985731-77c8-4703-a340-2bbf2ae26cb2,ad4b6ffa-42df-4fed-a1a3-7030c4e90ab2,Books,1,874.19,874.19,194.83,15/05/2024,25c407c3-bf3e-4aab-b9c0-f8f8ec841b79,Credit Card,Completed,Influencer Promo,92,6,None
79d81c3a-95ae-4d99-8fb7-1d847be4f876,3cd65704-fcd3-4ddc-8035-34826dc9a937,Sports & Outdoors,2,592.64,1185.28,127.68,15/05/2024,61dc0949-ae0d-45d7-81fc-0cc3cefee504,Debit Card,Completed,Social Media,70,39,None
1cb66a61-de64-478a-a05f-426dc5d4fa47,42f2e9f8-6958-4a48-84bf-667c09fd7100,Beauty & Health,3,514.63,1543.89,58.14,15/05/2024,7389fdf5-1578-4aa9-91ed-70b49ee91351,Credit Card,Completed,Influencer Promo,57,23,None
79d81c3a-95ae-4d99-8fb7-1d847be4f876,bcf8e6a0-3e3c-4c91-b728-030ecb91411e,Electronics,4,165.42,661.68,13.72,15/05/2024,b8983382-c2c1-4282-b5fc-640f97b206a2,Credit Card,Cancelled,Influencer Promo,67,54,None
79d81c3a-95ae-4d99-8fb7-1d847be4f876,bfe08842-5023-48ad-ad19-d2766e2b5e1d,Sports & Outdoors,2,694.25,1388.5,510.27,15/05/2024,95909c2e-e3b5-4e90-b928-5d8bb5969168,Credit Card,Completed,Influencer Promo,18,4,None
05ab80ad-15f3-487c-92ea-62e9c077c57f,fb600049-4483-44e3-bfdf-565a8bbb71b4,Home & Kitchen,2,758.16,1516.32,703.16,15/05/2024,82343809-f0b8-41f6-a036-00b3b71d1a5d,Cash on Delivery,Cancelled,Influencer Promo,21,15,None
8fbbe873-a018-4e93-a0e9-08d041174620,80a39b91-2556-453e-b8dc-900f674afab3,Home & Kitchen,3,729.27,2187.81,480.33,15/05/2024,21e8d6fd-5101-4454-b03f-3d230ec8125a,Debit Card,Cancelled,None,26,15,None
4c212bf9-20fb-42bb-8d60-216fe0f605ee,5f10deab-04ed-4a27-9220-a5e21f293292,Sports & Outdoors,2,836.06,1672.12,45.78,15/05/2024,df3f7eee-c0df-44cc-9aa7-c4c111ae8c15,Cash on Delivery,Cancelled,Email Campaign,49,16,None
1cb66a61-de64-478a-a05f-426dc5d4fa47,2bab39f4-09fc-43a7-a1d8-5d23aa00e22e,Books,4,747.15,2988.6,436.11,15/05/2024,ccdbf0d0-eebf-488a-a2bb-0304ea95075b,PayPal,Completed,Flash Sale,99,46,None
a823bb7c-d7cc-40a5-a21b-422959f0058f,a160f6e9-a888-4922-beb0-1df30e823e41,Electronics,5,540.66,2703.3,120.68,16/05/2024,eba0b11b-e54a-4299-8551-3aebcaf6e8b9,PayPal,Cancelled,Social Media,87,24,None
c8c49e14-9a98-4ff1-aa2d-fadf629c726e,25c6db08-3039-49a8-8802-f56f09bf6ac4,Home & Kitchen,5,729.32,3646.6,1796.83,16/05/2024,01c264da-99ea-4f22-92e7-5824942335be,Cash on Delivery,Completed,Flash Sale,25,20,None
c8c49e14-9a98-4ff1-aa2d-fadf629c726e,c9499f22-c107-4a2a-83f4-f0b46a76bd70,Clothing,1,922.21,922.21,314.3,16/05/2024,acc5e478-043a-4f75-acf3-19820c3de766,PayPal,Completed,Flash Sale,8,2,None
c8c49e14-9a98-4ff1-aa2d-fadf629c726e,e6472164-ecfc-43b7-8845-291b14107ed6,Home & Kitchen,1,624.1,624.1,53.4,16/05/2024,8297eecd-fa3c-4d51-b739-327122b96465,Debit Card,Refunded,Flash Sale,55,40,None
b017c167-54a2-41f4-850b-72fcfbbaaaa4,90a07725-d03c-44e9-855c-53a0b7979a54,Sports & Outdoors,2,605.23,1210.46,518.54,16/05/2024,fb8d51ad-dbe6-43f8-b021-be2930a0ddd4,PayPal,Completed,Email Campaign,82,57,None
a823bb7c-d7cc-40a5-a21b-422959f0058f,377cf10f-cd6b-4fb2-9400-59b8d5e18817,Electronics,2,772.07,1544.14,654.3,16/05/2024,7c0b85e3-08b3-433e-ba9c-52dd1ee2347f,Credit Card,Pending,Flash Sale,24,2,None
00a2ec76-6813-4c51-a633-a4308e2936d0,2a61af4f-c24f-4127-884d-3bc0730483bd,Home & Kitchen,1,658.3,658.3,218.77,16/05/2024,df8aa894-9b52-48a8-b65a-5f63eca95097,Credit Card,Pending,Social Media,53,49,None
00a2ec76-6813-4c51-a633-a4308e2936d0,42f8393a-f666-44af-a209-da2683e4c33d,Clothing,2,938.62,1877.24,516.6,16/05/2024,d1fb2cd9-82c5-4e96-bce7-548f872fb19f,PayPal,Completed,Email Campaign,67,53,None
00a2ec76-6813-4c51-a633-a4308e2936d0,e7538396-b84f-4b27-8d87-e7a28fda79a5,Beauty & Health,4,721.26,2885.04,0.07,16/05/2024,e38a831d-9165-4f17-b2f5-e9bc4dbc7009,PayPal,Completed,Social Media,36,1,None
00a2ec76-6813-4c51-a633-a4308e2936d0,9c30ee31-c56b-41ec-a93f-c3f49ccb1e5b,Electronics,4,794.41,3177.64,551.18,16/05/2024,304767d6-0708-4d75-8561-254058f7e6a4,Debit Card,Completed,None,39,16,None
932984c0-8ce4-4ff9-b2a4-b0bb4d844d96,4b8304a3-391a-4636-aaab-16987fd9e74a,Sports & Outdoors,1,100.28,100.28,34.49,16/05/2024,ad054321-2f16-4753-8634-35a92a48466c,PayPal,Pending,Email Campaign,84,43,None
a823bb7c-d7cc-40a5-a21b-422959f0058f,e7942eea-1b99-4250-8d08-64ba7edf88f1,Electronics,2,790.31,1580.62,165.91,16/05/2024,899359ed-dc4e-481a-a92c-22817475a90a,Credit Card,Pending,Influencer Promo,30,22,None
b017c167-54a2-41f4-850b-72fcfbbaaaa4,d3b76b7d-2ab7-4e02-af64-ee446faf1d8f,Books,4,648.73,2594.92,1177.78,16/05/2024,66646af7-0d04-45ca-93e3-c4db429431ee,PayPal,Completed,None,34,7,None
a823bb7c-d7cc-40a5-a21b-422959f0058f,13881206-d3be-4f47-a96f-5f191c951fbf,Electronics,2,197.37,394.74,161.14,16/05/2024,f0c231aa-89df-4225-95ce-1c232765e51e,PayPal,Completed,Influencer Promo,32,6,None
0724ca8d-6741-4f2a-bd15-3362afeed1d7,cdd0859c-5f29-44bb-a82d-002462d04da3,Books,3,923.59,2770.77,543.17,17/05/2024,f8706c06-4748-4ff3-9c1f-4465be0513a0,PayPal,Completed,Influencer Promo,92,24,None
743486f4-85e5-4d3f-8c7e-d7238c203639,075d999a-521d-4b81-b62e-2be281ad93f1,Electronics,3,490.86,1472.58,517.24,17/05/2024,1baa585d-b46f-486d-bf76-73ae15fdf510,PayPal,Refunded,Flash Sale,53,7,None
743486f4-85e5-4d3f-8c7e-d7238c203639,970b1087-9941-4669-b4eb-78d8830d2f88,Books,2,696.7,1393.4,266.35,17/05/2024,b659a39b-8ecb-4589-8610-12c55ef24e16,PayPal,Completed,None,58,46,None
743486f4-85e5-4d3f-8c7e-d7238c203639,863fd556-3089-433e-b711-9caff1f45226,Beauty & Health,3,472.82,1418.46,246.84,17/05/2024,d5a3e202-4674-4b82-98ad-efe568c3d76a,PayPal,Completed,None,59,47,None
743486f4-85e5-4d3f-8c7e-d7238c203639,b6d1ad08-1b4e-4895-bb56-5632cd0fc080,Sports & Outdoors,4,311.85,1247.4,285.74,17/05/2024,3d1334fd-d3ff-4435-a7fc-54a1a29bd7b5,PayPal,Completed,None,92,21,None
e6e8ddca-8afa-42b1-82f6-16d4bc513302,11a5907e-9d5f-47cd-b548-83b5ba1f461c,Electronics,2,717.79,1435.58,532.58,17/05/2024,d28ae459-38a7-4d04-b48b-a61bd2597a32,Cash on Delivery,Refunded,None,7,6,None
e6e8ddca-8afa-42b1-82f6-16d4bc513302,118988f3-5e31-4ecd-bc3d-c25ea808e297,Books,1,800.99,800.99,150.08,17/05/2024,bbebf155-2e8f-44a1-845c-eef73211c32e,Credit Card,Completed,Flash Sale,70,7,None
e6e8ddca-8afa-42b1-82f6-16d4bc513302,b645f24e-fecf-477e-8403-04da55fcb9d9,Home & Kitchen,2,788.17,1576.34,5.14,17/05/2024,a6dcc311-5d77-41bf-a1d3-3eeac910988a,Debit Card,Refunded,Influencer Promo,55,37,None
